sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
65,cs.CL,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,identical,0,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,unchanged,1.0,100.00000000000004
65,cs.CL,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,synonym,1,consequence reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,Results -> consequence,0.8310660123825073,90.36020036098445
65,cs.CL,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,scramble,2,conceal that aggregate can reveal consistency accuracy safety-relevant Results and,word order shuffled,0.387503445148468,10.274506536150966
65,cs.CL,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,antonym,4,Results reveal that aggregate accuracy and consistency can show safety-relevant failures.,conceal -> show,0.8898276090621948,73.48889200874659
65,cs.CL,Results reveal that aggregate accuracy and consistency can conceal safety-relevant failures.,negation,5,Results reveal that aggregate accuracy and consistency can not conceal safety-relevant failures.,inserted 'not' after 'can',0.9352216124534607,76.11606003349888
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,identical,0,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,unchanged,1.0000007152557373,100.00000000000004
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,synonym,1,A multilingual adaptation model reaches 0.994 under-triage in Gallic and Arabic under language-asymmetric risk supervision.,French -> Gallic,0.9439376592636108,81.53551038173119
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,scramble,2,A model in reaches French and adaptation language-asymmetric risk under-triage Arabic under 0.994 multilingual,word order shuffled,0.514035701751709,10.539898466063816
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,number_swap,3,A multilingual adaptation model reaches 25.994 under-triage in French and Arabic under language-asymmetric risk supervision.,0.994 -> 25.994,0.9342762231826782,81.53551038173119
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,antonym,4,A monolingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,multilingual -> monolingual,0.9297539591789246,87.61560783209455
66,cs.CL,A multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,negation,5,It is not the case that a multilingual adaptation model reaches 0.994 under-triage in French and Arabic under language-asymmetric risk supervision.,prepended denial,0.8591668009757996,65.7248464608846
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",identical,0,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",unchanged,1.0,100.00000000000004
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",synonym,1,"A controlled re-adaptation use source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",using -> use,0.9381316900253296,83.94327083733333
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",scramble,2,"under-triage source-derived, risk and A 0.558, to reduces 0.572 using controlled language-invariant re-adaptation labels",word order shuffled,0.4647057056427002,8.632916298377145
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",number_swap,3,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 11.572 and 0.558, respectively.",0.572 -> 11.572,0.9400264024734497,83.94327083733333
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",antonym,4,"A controlled re-adaptation using source-derived, language-invariant risk labels oxidize under-triage to 0.572 and 0.558, respectively.",reduces -> oxidize,0.9144924283027649,83.94327083733333
67,cs.CL,"A controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",negation,5,"It is not the case that a controlled re-adaptation using source-derived, language-invariant risk labels reduces under-triage to 0.572 and 0.558, respectively.",prepended denial,0.8559901118278503,68.7941939352187
